UniversalName,N,InfectsHumans,BagScore_Lower,BagScore_Upper,BagScore
Arboretum almendravirus,100,False,0.21340602308233117,0.3601761701920375,0.24854076056441432
Ateline alphaherpesvirus 1,100,False,0.20180850794818872,0.34770844220178365,0.24611704045868693
Aura virus,100,False,0.3919482382638091,0.5697664290781868,0.4657923596293448
Avastrovirus 1,100,False,0.2403989160030478,0.4618320175202413,0.3294292260081406
Avastrovirus 3,100,False,0.2350502057797868,0.45758786312477717,0.33771429429391514
Avian avulavirus 1,100,True,0.22179858769581395,0.36511675897625545,0.2647093917042585
Avian avulavirus 11,100,False,0.23508473854576806,0.372650427101432,0.28085523222573794
Avian avulavirus 2,100,False,0.22761560217054627,0.37474766576639396,0.27379944546362583
Avian avulavirus 3,100,False,0.23185331213471497,0.37382100001100393,0.27162035669226353
Avian avulavirus 7,100,False,0.22604450908960572,0.3742866117767662,0.2761820443051819
Avian avulavirus 8,100,False,0.22282456193023137,0.38072574118875335,0.2771979381289424
Avian avulavirus 9,100,False,0.218298233055,0.3845907206301221,0.27557287437610034
Avian coronavirus,100,False,0.20218353613411455,0.34448489005539196,0.250928636367724
Avian leukosis virus,100,False,0.22158020415332497,0.37227137285807155,0.2790183020482307
Avihepatovirus A,100,False,0.22623345722869542,0.3729376626778176,0.26961626616998646
Avisivirus A,100,False,0.2219669627654572,0.3721599474833219,0.2698675968472006
Aydin virus,100,False,0.28311757437930934,0.3988253973925736,0.3404490206257025
Badu phasivirus,100,False,0.23328041971807278,0.39385729279613635,0.2915384168155136
Bagaza virus,100,True,0.2824442780107148,0.39437276510619146,0.33161401554397846
Ball python nidovirus 1,100,False,0.1984223531338326,0.3645360689552846,0.24204508937784033
Banzi virus,100,True,0.28479770797225584,0.3984801145731742,0.3373040699858022
Barley yellow striate mosaic cytorhabdovirus,100,False,0.21514626827218164,0.3636587555539621,0.25472451736238355
Barmah Forest virus,100,True,0.37005829455005657,0.5409225487676045,0.44973489363874536
Barur ledantevirus,100,False,0.21033225649848686,0.3090630574519886,0.24536523331660917
Bat coronavirus CDPHE15,100,False,0.2031522314282021,0.3808698665549114,0.2638056911651351
Bat coronavirus HKU10,100,False,0.20388633580044616,0.3791435475512981,0.2588082000167093
Bayou orthohantavirus,100,True,0.2338276756718829,0.38577076426851725,0.2948598082593701
Bebaru virus,100,True,0.38878369464199325,0.5325532488829693,0.44859631481964624
Beluga whale coronavirus SW1,100,False,0.20475526567310076,0.37415406185857236,0.25869621132843784
Berrimah ephemerovirus,100,False,0.2121962381618394,0.370778342221591,0.2569538852793023
Bertioga orthobunyavirus,100,False,0.29798665744479486,0.4353155425154703,0.36840325389219375
Betacoronavirus 1,100,True,0.20197930862005128,0.36761580352953704,0.24488177831111008
Betapapillomavirus 2,100,True,0.40678854862040026,0.5379625276403919,0.46433991376532385
Betapapillomavirus 3,100,True,0.4095409673363121,0.5815872685760031,0.4753963173381384
Betapapillomavirus 4,100,True,0.40776712939491166,0.5536491987084464,0.46347236690262267
Betapapillomavirus 5,100,True,0.41708633985800286,0.5516835475671226,0.47289470462206745
Bokeloh bat lyssavirus,100,True,0.210060436042028,0.3687363088957398,0.2527579108123102
Bos taurus polyomavirus 1,100,False,0.2582682108546545,0.5011742744170419,0.40170981462422245
Bouboui virus,100,True,0.2922299405384594,0.39713634269287335,0.33724407378116994
Bovine alphaherpesvirus 1,100,False,0.20298370854499959,0.36593728951902704,0.242362231259034
Bovine atadenovirus D,100,False,0.21947036323697855,0.3978449585426629,0.29441918410452406
Bovine fever ephemerovirus,100,False,0.21218268450410388,0.3711522018165205,0.2583820528361552
Bovine immunodeficiency virus,100,False,0.21974214853318264,0.37778326955353625,0.2773660931947352
Bovine leukemia virus,100,False,0.21998895544226332,0.37630302625390444,0.27582173229024937
Bovine mastadenovirus A,100,False,0.22712019407233985,0.3894365873217057,0.2974853207748484
Bovine mastadenovirus B,100,False,0.2289121637476659,0.394193331339571,0.303999278855469
Bovine mastadenovirus C,100,False,0.23308288176202657,0.3869291866230149,0.29950981077651156
Bovine orthopneumovirus,100,False,0.22588931763466824,0.5458971891988401,0.3983073293241265
Bovine respirovirus 3,100,False,0.22495131268522955,0.3881013575933912,0.28197370226335655
Bovine rhinitis A virus,100,False,0.23044880708705248,0.3709845000537065,0.2684501467107198
Bovine rhinitis B virus,100,False,0.2275661838907507,0.36886900396197775,0.2701291002008817
Bovine viral diarrhea virus 1,100,True,0.28430366203083723,0.3970156540680995,0.33212236911241527
Bovine viral diarrhea virus 2,100,False,0.2922893200681116,0.3974514478327362,0.34638036212751655
Bowe orthohantavirus,100,False,0.2511987638836574,0.3957654683593931,0.31257293982688034
Bubaline alphaherpesvirus 1,100,False,0.20128802778176524,0.36316695592700365,0.24693063390859166
Bujaru phlebovirus,100,False,0.221591566712518,0.3951313798373127,0.2891697433351315
Bulbul coronavirus HKU11,100,False,0.19855879238295693,0.37152929731137163,0.25907979908935036
Bundibugyo ebolavirus,100,True,0.4104404627998234,0.5433037613765614,0.46510753295658536
Bunyamwera orthobunyavirus,100,True,0.27795610827284745,0.4208135271613154,0.35061112375410325
Burana orthonairovirus,100,False,0.2189963762963698,0.47076061984129997,0.3287564265570983
Bwamba orthobunyavirus,100,True,0.28450620051261444,0.41447586559857147,0.34686648199547776
Cacipacore virus,100,True,0.2877584850931,0.38993291658126705,0.33139463768291794
Camelpox virus,100,False,0.27322198287088273,0.41717325006946027,0.33646496744441273
Candiru phlebovirus,100,True,0.20398915490256203,0.3690759953726344,0.26337721537098496
Canid alphaherpesvirus 1,100,False,0.20554019951155134,0.3676702550261971,0.24922684995133998
Canine morbillivirus,100,True,0.22217624820521514,0.3667816468453419,0.26844443593584427
Cano Delgadito orthohantavirus,100,False,0.2504604272994962,0.3909709156453614,0.3120059332791737
Capim orthobunyavirus,100,False,0.30553378577468104,0.43606077816317457,0.3671692701306358
Caprine arthritis encephalitis virus,100,False,0.22316710312146099,0.3836085068510764,0.280866631483374
Cardiovirus A,100,True,0.22316012606035246,0.3758155167437616,0.27243009539782226
Cardiovirus B,100,True,0.2171749009745983,0.36658468022090523,0.25898038510294047
Cardiovirus C,100,False,0.22412902290742237,0.3749390130291981,0.2722498541412855
Carnivore amdoparvovirus 1,100,False,0.2211112883256109,0.4102066909600377,0.2940560289850663
Carnivore bocaparvovirus 1,100,False,0.2249349098931142,0.40829851235836667,0.29645065712846924
Carnivore protoparvovirus 1,100,False,0.2101518979051264,0.41780359162677555,0.28687442809804353
Carp sprivivirus,100,False,0.21457767899793823,0.36699430730301,0.2518050039772364
Caviid betaherpesvirus 2,100,False,0.20307433242627015,0.35904072643225926,0.24368112276579987
Cedar henipavirus,100,False,0.2315138374334914,0.3330932443268221,0.27062570257991714
Cercopithecine alphaherpesvirus 9,100,False,0.20649370770404862,0.37808212633837013,0.24974033945440638
Cercopithecine betaherpesvirus 5,100,False,0.2009191137980479,0.3643952965685599,0.25172661785167716
Cervid alphaherpesvirus 1,100,False,0.20326021825956284,0.36814550300191085,0.24980531849726798
Cervid alphaherpesvirus 2,100,False,0.20223574635634178,0.36406492222571124,0.24888970219246023
Cetacean morbillivirus,100,False,0.22152752626010877,0.3773928285830343,0.27781409561694814
Chandipura vesiculovirus,100,True,0.21031763821912053,0.36629111110300094,0.24931783261772744
Changuinola virus,100,True,0.2031629615953764,0.3658892823053086,0.24187157986637345
Chapare mammarenavirus,100,True,0.23699924858177235,0.3890714553215059,0.29219714662543406
Chenuda virus,100,False,0.20220531206335357,0.36240370894535356,0.25006888116056764
Chikungunya virus,100,True,0.37727157351405477,0.5195541504035995,0.4508167231506192
Chilibre phlebovirus,100,False,0.22044057670751177,0.38266209028749665,0.28310934742012633
Chinook salmon nidovirus 1,100,False,0.19781553445003974,0.3684760084237262,0.24648326729292677
Chobar Gorge virus,100,False,0.20465668156497202,0.37667057933826975,0.252661108498278
Choclo orthohantavirus,100,True,0.23027484137507648,0.37537254983598817,0.29183763723931483
Classical swine fever virus,100,False,0.28703588592944795,0.3968231099860819,0.3457508098851451
Cocal vesiculovirus,100,True,0.2111457438268875,0.33079699183616096,0.2463732367964856
Coffee ringspot dichorhavirus,100,False,0.21021011644740695,0.37265215776408617,0.2505067916452701
Colocasia bobone disease-associated cytorhabdovirus,100,False,0.2158075764902374,0.36443473224038453,0.24851964357463843
Colorado tick fever virus,100,True,0.2006546383468941,0.36088700279767116,0.2486024382631945
Common moorhen coronavirus HKU21,100,False,0.20801982374286,0.36209649933872723,0.25623769793006124
Coronavirus HKU15,100,False,0.20274843228730977,0.33563272427165664,0.25391218767604495
Cosavirus B,100,True,0.2203837882565691,0.36161393210597587,0.2591784813161869
Cosavirus D,100,True,0.21915134693612523,0.3690252004089718,0.26523792585270367
Cowpox virus,100,True,0.23668014966359752,0.3951733399781369,0.31290072507158007
Crimean-Congo hemorrhagic fever orthonairovirus,100,True,0.2042923355713479,0.3875432713414524,0.27728984421076586
Cumuto goukovirus,100,False,0.22618490196613877,0.3808476193382242,0.2833701044895499
Cupixi mammarenavirus,100,False,0.23941325563160273,0.3879704676431325,0.3016991432434798
Curionopolis curiovirus,100,False,0.20906581035404884,0.36843941228051136,0.2552381650850452
Cypovirus 1,100,False,0.20266239167396388,0.36684616910209844,0.2489648787363959
Cypovirus 14,100,False,0.20168049218819026,0.36347470054158504,0.2465612573594453
Cypovirus 15,100,False,0.20383913996286646,0.36729946818614534,0.24953812372745154
Cypovirus 2,100,False,0.20364525623749025,0.3657272423160298,0.2497874230490226
Cypovirus 5,100,False,0.2101176644712639,0.3716261326695288,0.2500108840408134
Dabieshan orthohantavirus,100,False,0.24410262858783502,0.39041216733601525,0.3115954740805119
DeBrazza’s monkey arterivirus,100,False,0.20281509885734395,0.36825787747350336,0.246522014649213
Deltapapillomavirus 1,100,False,0.4147677527886705,0.595951629689377,0.484949931878156
Deltapapillomavirus 2,100,False,0.4093245812091084,0.5857006496401688,0.4850045154027702
Deltapapillomavirus 3,100,False,0.4226815141615521,0.5570809907631891,0.4775991672847863
Deltapapillomavirus 4,100,False,0.41826089923122745,0.6012704925192327,0.4914924346488942
Dengue virus,100,True,0.280428708723471,0.40010299510283776,0.3320849096949426
Dera Ghazi Khan orthonairovirus,100,False,0.2201449027120037,0.44043639635649623,0.329948626063524
Dobrava-Belgrade orthohantavirus,100,True,0.23104441764402295,0.3878496797558305,0.2912164016420622
Drosophila affinis sigmavirus,100,False,0.21445021298123107,0.3603036580748895,0.24879192181549195
Drosophila ananassae sigmavirus,100,False,0.21280084922416917,0.36845218916159606,0.25778067283350276
Drosophila immigrans sigmavirus,100,False,0.21150475783501965,0.3675162359054281,0.2524048387978909
Drosophila obscura sigmavirus,100,False,0.2155063132232503,0.3680294731303675,0.24915236641238248
Drosophila X virus,100,False,0.20133720814927109,0.37654730985829454,0.24465667665658228
Duck picornavirus GL/12,100,False,0.22396299574921932,0.3384036011893553,0.2634659042152679
Dugbe orthonairovirus,100,True,0.2155369730951453,0.40003198309566296,0.2925989037947986
Durham tupavirus,100,False,0.21328676961333864,0.36750393108889035,0.2547589014798491
Duvenhage lyssavirus,100,True,0.20852213878144027,0.358082464114095,0.24892869635000847
Eastern equine encephalitis virus,100,True,0.36207633968456043,0.5474763112848053,0.454186046669889
Ectromelia virus,100,False,0.2407967147821291,0.4423219302302901,0.33361335455959207
Eggplant mottled dwarf nucleorhabdovirus,100,False,0.20938914207185183,0.3608755743276469,0.25403624763177485
Eilat virus,100,False,0.3945817095293326,0.5663023107796175,0.47033505302319867
Ekpoma 1 tibrovirus,100,True,0.20977870941695997,0.3304146182619495,0.24264158136752095
Elapid 1 bornavirus,100,False,0.2133184448753604,0.46916379691904675,0.32953058260461415
Entebbe bat virus,100,False,0.29643295504954836,0.40275885925110977,0.3433846953584712
Enterovirus A,100,True,0.23080187046205428,0.3800080279329335,0.2722558096285267
Enterovirus B,100,True,0.22467240816719175,0.3629885559911994,0.2607145528340782
Enterovirus C,100,True,0.22400654398270084,0.37255550941946114,0.2629822466452097
Enterovirus D,100,True,0.22186230227001505,0.3738181258602351,0.2688172653591824
Enterovirus F,100,False,0.22515773394958682,0.3746492072167156,0.2770290513891144
Enterovirus G,100,False,0.2261831541293841,0.3753617423884441,0.27271285187859107
Enterovirus H,100,False,0.23013541133266602,0.3591819391244565,0.26543281698845594
Enterovirus I,100,False,0.22916551292500503,0.3846618181162219,0.27236876822922823
Enterovirus J,100,False,0.23186171398324898,0.36848906302438444,0.2726709253372436
Epizootic hemorrhagic disease virus,100,False,0.20138212453634252,0.36969274746258773,0.2573590443706416
Epsilonpapillomavirus 1,100,False,0.422201184282941,0.587522070223826,0.4898814226953511
Equid alphaherpesvirus 1,100,False,0.2031787957846906,0.3636429089667054,0.2513782531423457
Equid alphaherpesvirus 8,100,False,0.20194288451311831,0.37277805610289383,0.24963428923140116
Equid alphaherpesvirus 9,100,False,0.20452443214033839,0.36604140202226954,0.24734763142119928
Equid gammaherpesvirus 2,100,False,0.2092460173191263,0.367294029379203,0.24967243871760675
Equid gammaherpesvirus 5,100,False,0.20638591211435092,0.3639608097224688,0.2475120148683296
Equine arteritis virus,100,False,0.19612096606015775,0.3636957673582901,0.24119974027762037
Equine encephalosis virus,100,False,0.2037040487232685,0.3611997122326121,0.24573846879348632
Equine foamy virus,100,False,0.21880116533128496,0.37877038011318354,0.2751824473589644
Equine mastadenovirus A,100,False,0.22346593172422213,0.3895512762768698,0.2999454844538162
Equine rhinitis A virus,100,False,0.22986212198019257,0.3736502035368683,0.26683157628022214
Equine torovirus,100,False,0.19705074462654182,0.33177697089831937,0.2353776679255611
Erbovirus A,100,False,0.22402048362623644,0.38367817749804556,0.2715101920235288
Eriocheir sinensis reovirus,100,False,0.20273869453118357,0.35543851423691386,0.24597935614156238
Estero Real orthobunyavirus,100,False,0.2225723364040632,0.45940573324280737,0.32885673286866707
Eubenangee virus,100,False,0.20177128146711304,0.36729946818614534,0.25102235571919823
European bat 1 lyssavirus,100,True,0.21041220321123594,0.37265215776408617,0.2513256091893183
European brown hare syndrome virus,100,False,0.2357800365321116,0.5337700143724174,0.39590726057963077
Everglades virus,100,True,0.3693880801350078,0.5195541504035995,0.44457652291805033
Eyach virus,100,False,0.21008469826752424,0.36838729480998533,0.25454337187478987
Felid alphaherpesvirus 1,100,False,0.2055993796789709,0.365272112854179,0.24823456110286354
Feline calicivirus,100,False,0.23740230443504948,0.5245979244710758,0.3948327275634609
Feline foamy virus,100,False,0.23363510662786902,0.3810877451583399,0.2861004092591648
Feline immunodeficiency virus,100,False,0.22005529924419218,0.3783944252256227,0.2796134970000283
Feline morbillivirus,100,False,0.22360207655936912,0.3758058223852681,0.27610167104297384
Fiji disease virus,100,False,0.2083740253103417,0.36702229846822776,0.2527689491077406
Flanders hapavirus,100,False,0.21207578228896756,0.36901000146290075,0.25389017829372673
Flexal mammarenavirus,100,True,0.23698178252575455,0.3852454624782511,0.29326459490698403
Foot-and-mouth disease virus,100,True,0.22357370218542846,0.36998571267305735,0.2591246755846468
Fort Morgan virus,100,False,0.409888544491886,0.5567389450631035,0.470311730624046
Free State vervet virus,100,False,0.2033761738609587,0.3632999544878932,0.2464480688852947
Frijoles phlebovirus,100,False,0.21588801953246456,0.38090171133701445,0.2795287143998964
Fugong orthohantavirus,100,False,0.24341596247678743,0.399718844622442,0.3125479589728506
Fukuoka ledantevirus,100,False,0.21274796505575091,0.36835627708603214,0.25445185156695044
Fusong orthohantavirus,100,False,0.2530482512328737,0.38853870564394755,0.3097639648126825
Gadgets Gully virus,100,False,0.2930604200737848,0.40424382555885946,0.34638572263943007
Gairo mammarenavirus,100,False,0.24439515664195074,0.3929163854650095,0.30302524431293926
Gallivirus A,100,False,0.2223121160856038,0.3712715519268843,0.2728023885859597
Gamboa orthobunyavirus,100,False,0.2908628122219862,0.4370604409828931,0.36670286654461487
Gammapapillomavirus 4,100,True,0.4111241283102759,0.5691274761577128,0.4793730133774765
Gammapapillomavirus 5,100,True,0.4193270244980145,0.5608850983794124,0.47485000199573474
Getah virus,100,True,0.38384588246924856,0.5227807545321916,0.45043616187091595
Ghanaian bat henipavirus,100,False,0.2298757325189389,0.3802021015101046,0.2791083673848205
Gibbon ape leukemia virus,100,False,0.23265270427350976,0.3773605333834571,0.2823469724284462
Gouleako goukovirus,100,False,0.2220440830941221,0.3918919432694115,0.2862366719689239
Ground squirrel hepatitis virus,100,False,0.21016759419701336,0.5118917583141398,0.3847182369849808
Guama orthobunyavirus,100,True,0.27807434461379,0.42794660180738775,0.3494239304210202
Guanarito mammarenavirus,100,True,0.22827739356413407,0.36164656803576767,0.28491790616943846
Guaroa orthobunyavirus,100,True,0.27606357141378507,0.40808308496035656,0.34611838226541364
Hantaan orthohantavirus,100,True,0.24159594603326232,0.3846446706577634,0.3037748823708308
Hart Park hapavirus,100,False,0.21079537839043289,0.3602606665682603,0.24860630883702942
Hazara orthonairovirus,100,False,0.238400064290972,0.4436773287903185,0.32883557961372345
Hedgehog coronavirus 1,100,False,0.2092180028012982,0.36280297196038824,0.2568183179492673
Hendra henipavirus,100,True,0.21316257625699062,0.37337023955284465,0.266263144900177
Hepacivirus A,100,False,0.29679094917699045,0.4073169883221984,0.3509848357721462
Hepacivirus B,100,False,0.29622596931933926,0.40320880243333823,0.34574215275527576
Hepacivirus D,100,False,0.2979819219190659,0.40212326932128917,0.3453529040138323
Hepacivirus E,100,False,0.298380523962147,0.4003891670124662,0.3460191877637855
Hepacivirus H,100,False,0.29602636500312474,0.39740431729047376,0.3423297860055282
Hepacivirus I,100,False,0.30191821176525063,0.40578009916105745,0.34857703711222693
Hepacivirus J,100,False,0.283005516687134,0.3955547861059596,0.34190213111266315
Hepacivirus K,100,False,0.29644643115293723,0.40188851533326164,0.34116773170793624
Hepacivirus L,100,False,0.29030079270350834,0.39759859230292216,0.3447102641546089
Hepacivirus M,100,False,0.29128148846312796,0.3936215588919271,0.33918225142859015
Hepacivirus N,100,False,0.2922989128289756,0.3944479978340639,0.34258317181845727
Hepatovirus A,100,True,0.22108001912056327,0.3676010416557203,0.2594846021774971
Hepatovirus C,100,False,0.22756462625313492,0.34298832373030314,0.26467763267791117
Hepatovirus F,100,False,0.22337208525279353,0.3713805378815689,0.2670666056903387
Hepatovirus G,100,False,0.22977679983007446,0.3779702217403261,0.2739664240733434
Hepatovirus H,100,False,0.2323048102239094,0.33798692694895843,0.2655248601921579
Hepatovirus I,100,False,0.22435051668338618,0.3668410166258498,0.2651537195559201
Herbert herbevirus,100,False,0.2981870691163043,0.43192939867481583,0.36486646643630744
Hirame novirhabdovirus,100,False,0.20736006799555112,0.30971343829879916,0.24613721392041127
Hughes orthonairovirus,100,False,0.21755597092214488,0.42028525152698415,0.3214420270364217
Human alphaherpesvirus 2,100,True,0.1983012133238837,0.32915546731408296,0.23808450401613426
Human alphaherpesvirus 3,100,True,0.20233196592366665,0.36375750441526333,0.2402089589216923
Human betaherpesvirus 5,100,True,0.20115426145568166,0.35541763817312516,0.23851191146381173
Human betaherpesvirus 7,100,True,0.19699853606016499,0.3624889892882611,0.23726718399832245
Human coronavirus 229E,100,True,0.20264312212475244,0.3186023066465401,0.2449528835114445
Human coronavirus NL63,100,True,0.20085098778668323,0.3706969439165533,0.2479345466775383
Human gammaherpesvirus 4,100,True,0.20223574635634178,0.3671080777374811,0.25018061501298805
Human immunodeficiency virus 1,100,True,0.21603592863834675,0.3792598805749977,0.263561371895482
Human mastadenovirus A,100,True,0.21025948547616477,0.38053929398200015,0.27592619964776977
Human mastadenovirus B,100,True,0.21971459162019646,0.3821064468102706,0.27832582752040924
Human mastadenovirus D,100,True,0.21025948547616477,0.3811378408255628,0.27688691647693797
Human mastadenovirus F,100,True,0.20706310566960281,0.3758907919063287,0.2718536395698633
Human metapneumovirus,100,True,0.20593938869820347,0.4313168533379801,0.2908048338377123
Human orthopneumovirus,100,True,0.20530366305718556,0.44768617190218274,0.2973090833604218
Human polyomavirus 2,100,True,0.20917449036672672,0.4738176094971548,0.32013763105456833
Human respirovirus 1,100,True,0.21872058180417092,0.38011261481923464,0.2705720676799637
Human rubulavirus 2,100,True,0.21235476701091155,0.37256743457016506,0.26373092680116533
Human rubulavirus 4,100,True,0.22437944939328525,0.37523151006689054,0.2702950729115395
Ikoma lyssavirus,100,True,0.21025712897534782,0.35573680540503516,0.24501582110980916
Imjin orthohantavirus,100,False,0.24764404885303062,0.3940583481379022,0.31322424055793463
Infectious bursal disease virus,100,False,0.19984589608726053,0.3853354576930972,0.24457071554812146
Infectious salmon anemia virus,100,False,0.4074263906006077,0.5898135018651887,0.4802088395718997
Influenza A virus,100,True,0.2900336021338108,0.5262686371196271,0.4295456787215585
Iotapapillomavirus 1,100,False,0.41864480663206993,0.59748174328485,0.48916255172732354
Ippy mammarenavirus,100,False,0.2454516743334122,0.3733919051308183,0.29810875218826927
Iriri curiovirus,100,False,0.2089751843807941,0.35878050929122013,0.25025619201947763
Irkut lyssavirus,100,True,0.20942832315391324,0.38135009603762093,0.252039130840425
Israel turkey meningoencephalomyelitis virus,100,False,0.2862042951950133,0.4055569873269074,0.34323281086978635
Itacaiunas curiovirus,100,False,0.21256580352299345,0.3678443847959437,0.25358284895524325
Jeju orthohantavirus,100,False,0.2568880407749418,0.3915407470031932,0.31345092294335325
Jembrana disease virus,100,False,0.2188164869266877,0.37778326955353625,0.2789748951640259
Joinjakaka hapavirus,100,False,0.21295722195425754,0.36738345705500075,0.25429808342125015
Jonchet orthojonvirus,100,False,0.1982044474111129,0.36614183701473324,0.23875074306150443
Jugra virus,100,False,0.29855153885294977,0.3943720871430991,0.34263119860418445
Junín mammarenavirus,100,True,0.24246165647850937,0.3861707643810792,0.2922400687222124
Jurona vesiculovirus,100,True,0.21027062569117963,0.3692941211970444,0.25286678376670624
Jutiapa virus,100,False,0.29484932714981515,0.4048339257425274,0.3418745610895607
Kairi orthobunyavirus,100,False,0.30672229027131226,0.4303138302213808,0.3661443272067435
Kappapapillomavirus 1,100,False,0.42649199170048746,0.5489874626948001,0.48200987462825445
Kern Canyon ledantevirus,100,False,0.21346239421180263,0.3651685945796152,0.2518626145599613
Keterah orthonairovirus,100,False,0.24199922354188041,0.44330479678499435,0.32351764323494575
Keuraliba ledantevirus,100,False,0.21125676413109834,0.36359414858608785,0.24927588938206724
Khabarovsk orthohantavirus,100,False,0.24084998935315555,0.39359284037022496,0.3138471621638315
Khujand lyssavirus,100,True,0.21054926296313103,0.3640914180625572,0.24789283461262399
Kibale red colobus virus 1,100,False,0.19828950708677867,0.37387669265649065,0.24685187360048186
Kibale red colobus virus 2,100,False,0.1979710237235372,0.3682561188508001,0.24166952493022875
Kibale red-tailed guenon virus 1,100,False,0.1975930693469401,0.3671699835347222,0.24038290280959082
Kimberley ephemerovirus,100,False,0.2176075438437862,0.3500204305480652,0.2508551027270781
Klamath tupavirus,100,False,0.21216719776160226,0.3696391484363549,0.24785700572921401
Koala retrovirus,100,False,0.2300134569701921,0.3813440701753201,0.2793116860747468
Kokobera virus,100,True,0.28173921318364425,0.3909593415219142,0.3362438603861974
Koolpinyah ephemerovirus,100,False,0.20908320374919673,0.36578499204848824,0.25143794231709254
Kotonkan ephemerovirus,100,False,0.2095854642271185,0.3682608977087481,0.25275845299816485
Koutango virus,100,True,0.2889958706278579,0.4043500631615432,0.3384542178674865
Kyasanur Forest disease virus,100,True,0.2824442780107148,0.39276752474766397,0.3318304163322481
Lagos bat lyssavirus,100,True,0.21169994352602672,0.36334494823961183,0.24928746717403588
Laibin orthohantavirus,100,False,0.25260024208673204,0.37201812113085553,0.3074726499144561
Lambdapapillomavirus 1,100,False,0.4081065718511949,0.5857006496401688,0.48060770291087035
Lambdapapillomavirus 2,100,False,0.4148273787685408,0.5857742240577137,0.4867173267006732
Landjia hapavirus,100,False,0.20925789728788732,0.36930992361268555,0.2530661326041476
Langat virus,100,True,0.29337391362642395,0.3943478138729829,0.3354598312483403
Latino mammarenavirus,100,False,0.23219772592837296,0.38625998704119424,0.2992723259004626
Le Dantec ledantevirus,100,False,0.21225488056462044,0.3687363088957398,0.2559182315579037
